Date;Open;High;Low;Close;Adj Close;Volume
01/11/2015;5.640.000;5.800.000;5.220.000;5.400.000;4.331.417;107194100
01/12/2015;5.450.000;5.490.000;4.810.000;4.870.000;3.906.296;145918100
01/01/2016;4.790.000;4.800.000;3.980.000;4.190.000;3.360.859;127820600
01/02/2016;4.130.000;4.190.000;3.690.000;3.990.000;3.242.001;117206600
01/03/2016;4.040.000;4.990.000;4.020.000;4.360.000;3.542.638;144356200
01/04/2016;4.300.000;5.220.000;3.980.000;5.030.000;4.087.034;137857200
01/05/2016;5.030.000;5.040.000;4.480.000;4.750.000;3.902.383;100938500
01/06/2016;4.630.000;4.800.000;3.600.000;3.920.000;3.220.493;262302000
01/07/2016;3.940.000;4.320.000;3.630.000;4.240.000;3.483.390;151911000
01/08/2016;4.180.000;4.510.000;3.890.000;4.480.000;3.735.740;113312400
01/09/2016;4.550.000;4.750.000;4.190.000;4.410.000;3.677.369;129807100
01/10/2016;4.400.000;4.910.000;4.230.000;4.840.000;4.035.933;104630500
01/11/2016;4.880.000;4.950.000;4.400.000;4.520.000;3.812.418;129770500
01/12/2016;4.550.000;5.250.000;4.500.000;5.180.000;4.369.098;119827800
01/01/2017;5.270.000;5.720.000;5.250.000;5.560.000;4.689.610;80013100
01/02/2017;5.580.000;5.740.000;5.250.000;5.410.000;4.612.482;97915600
01/03/2017;5.540.000;6.230.000;5.450.000;6.070.000;5.175.189;138412500
01/04/2017;6.050.000;6.630.000;5.740.000;6.520.000;5.558.851;197455900
01/05/2017;6.550.000;6.990.000;6.310.000;6.540.000;5.626.122;156759800
01/06/2017;6.470.000;6.930.000;6.340.000;6.690.000;5.755.160;207586300
01/07/2017;6.790.000;6.880.000;6.500.000;6.820.000;5.866.994;115501300
01/08/2017;6.850.000;6.910.000;6.380.000;6.510.000;5.600.313;104825800
01/09/2017;6.520.000;6.940.000;6.290.000;6.940.000;6.031.246;95111300
01/10/2017;6.710.000;6.850.000;6.450.000;6.740.000;5.857.434;142269300
01/11/2017;6.750.000;6.780.000;6.370.000;6.690.000;5.861.193;72984800
01/12/2017;6.660.000;6.760.000;6.410.000;6.540.000;5.729.775;74156800
01/01/2018;6.550.000;7.570.000;6.480.000;7.410.000;6.491.993;99101000
01/02/2018;7.360.000;7.420.000;6.510.000;6.870.000;6.077.550;201567600
01/03/2018;6.850.000;6.890.000;6.330.000;6.550.000;5.794.462;161707100
01/04/2018;6.550.000;6.820.000;6.350.000;6.520.000;5.767.922;115445400
01/05/2018;6.510.000;6.620.000;5.250.000;5.460.000;4.830.192;148079200
01/06/2018;5.570.000;5.740.000;5.260.000;5.340.000;4.778.028;169433500
01/07/2018;5.300.000;5.660.000;5.270.000;5.590.000;5.001.718;209349900
01/08/2018;5.570.000;5.580.000;4.880.000;4.990.000;4.525.470;151727800
01/09/2018;4.920.000;5.430.000;4.820.000;5.000.000;4.534.540;118988800
01/10/2018;5.030.000;5.090.000;4.500.000;4.780.000;4.335.020;215514100
01/11/2018;4.840.000;4.990.000;4.630.000;4.760.000;4.352.266;172193600
01/12/2018;4.860.000;4.880.000;4.210.000;4.480.000;4.096.250;192150400
01/01/2019;4.400.000;5.030.000;4.400.000;4.740.000;4.333.979;130879100
01/02/2019;4.650.000;4.890.000;4.470.000;4.860.000;4.512.064;154377000
01/03/2019;4.890.000;5.120.000;4.540.000;4.630.000;4.298.530;168385200
01/04/2019;4.720.000;5.250.000;4.710.000;4.990.000;4.632.757;190462200
01/05/2019;4.980.000;5.020.000;4.330.000;4.330.000;4.080.057;229521300
01/06/2019;4.350.000;4.600.000;4.330.000;4.580.000;4.315.626;188094900
01/07/2019;4.670.000;4.740.000;4.210.000;4.240.000;3.995.252;197644900
01/08/2019;4.220.000;4.250.000;3.730.000;3.750.000;3.533.537;356304800
01/09/2019;3.690.000;4.190.000;3.650.000;4.020.000;3.787.951;272218100
01/10/2019;4.020.000;4.420.000;3.770.000;3.960.000;3.731.415;209823300
01/11/2019;3.990.000;4.220.000;3.850.000;3.870.000;3.740.555;139217200
01/12/2019;3.840.000;4.200.000;3.770.000;4.140.000;4.001.523;147516400
01/01/2020;4.280.000;4.320.000;3.790.000;3.920.000;3.788.882;188251900
01/02/2020;3.900.000;4.260.000;3.550.000;3.660.000;3.537.579;193080000
01/03/2020;3.580.000;3.730.000;2.040.000;2.350.000;2.271.396;330550900
01/04/2020;2.300.000;2.500.000;2.010.000;2.170.000;2.097.417;148601900
01/05/2020;2.170.000;2.390.000;1.900.000;2.270.000;2.194.072;207038800
01/06/2020;2.290.000;2.950.000;2.280.000;2.410.000;2.329.389;226610600
01/07/2020;2.400.000;2.640.000;2.100.000;2.110.000;2.039.424;204266100
01/08/2020;2.130.000;2.400.000;2.110.000;2.230.000;2.155.410;153186900
01/09/2020;2.200.000;2.280.000;1.780.000;1.850.000;1.788.121;218478000
01/10/2020;1.860.000;2.100.000;1.810.000;2.010.000;1.942.769;157698600
01/11/2020;2.060.000;2.940.000;2.030.000;2.820.000;2.725.675;231372800
01/12/2020;2.980.000;3.420.000;2.900.000;3.050.000;2.947.982;202205300
01/01/2021;3.120.000;3.470.000;2.920.000;2.930.000;2.831.996;146756900
01/02/2021;2.970.000;3.700.000;2.920.000;3.510.000;3.392.596;151991200
01/03/2021;3.510.000;3.690.000;3.310.000;3.430.000;3.315.272;138534900
01/04/2021;3.390.000;3.860.000;3.310.000;3.810.000;3.682.562;97435300
01/05/2021;3.810.000;4.220.000;3.730.000;4.210.000;4.069.182;102895700
01/06/2021;4.250.000;4.380.000;3.860.000;3.910.000;3.779.217;154405300
01/07/2021;3.920.000;3.960.000;3.400.000;3.670.000;3.547.245;93819800
01/08/2021;3.690.000;3.940.000;3.580.000;3.690.000;3.566.576;78907600
01/09/2021;3.760.000;3.780.000;3.340.000;3.620.000;3.498.917;75051100
01/10/2021;3.630.000;3.960.000;3.590.000;3.790.000;3.663.230;82015200
01/11/2021;3.840.000;3.920.000;3.070.000;3.110.000;3.050.111;75126000
01/12/2021;3.180.000;3.330.000;2.960.000;3.290.000;3.226.645;194263100
01/01/2022;3.310.000;3.690.000;3.280.000;3.520.000;3.452.216;152178700
01/02/2022;3.550.000;4.010.000;3.300.000;3.360.000;3.295.297;139000900
01/03/2022;3.300.000;3.580.000;2.770.000;3.380.000;3.314.912;216571900
01/04/2022;3.490.000;3.520.000;2.850.000;2.880.000;2.824.541;111816600
01/05/2022;2.900.000;3.240.000;2.680.000;3.210.000;3.210.000;139526900
01/06/2022;3.210.000;3.240.000;2.660.000;2.800.000;2.800.000;153654500
01/07/2022;2.760.000;2.830.000;2.560.000;2.660.000;2.660.000;28067800
08/07/2022;2.640.000;2.670.000;2.605.000;2.660.000;2.660.000;3539116
